jung_year,jung_author,jung_title,jung_erara_id,jung_url,match_status,match_score,bph_ubn,bph_author,bph_title,bph_year,bph_place,bph_printer,bph_publisher,bph_url
1735,"Welling, Georg von","Herrn Georgii von Welling opus mago-cabbalisticum et theosophicum : darinnen der Ursprung, Natur, Eigenschafften und Gebrauch des Saltzes, Schwefels und Mercurii, in dreyen Theilen beschrieben ... : deme noch beygefüget ein Tractätlein von der göttlichen Weissheit und ein besonderer Anhang etlicher sehr rar- und kostbahrer chymischer Piecen ...",2479864,https://www.e-rara.ch/content/titleinfo/2479864,jung_only,,,,,,,,,
1738,"Zimmermann, Johannes Jakob","Disquisitionis historicae &amp; theologicae de visionibus quae primis quatuor post Christi &amp; apostolorum excessum seculis, christianis quibusdam contigisse dicuntur, pars posterior",2581167,https://www.e-rara.ch/content/titleinfo/2581167,jung_only,,,,,,,,,
1740,Basilius,"Fr. Basilii Valentini ... Chymische Schriften, aus einigen alten MSten aufs Fleissigste verbessert, mit vielen Tractaten, auch etlichen Figuren vermehret, und nebst einem vollständigen Register in drey Theile verfasset ...",1480459,https://www.e-rara.ch/content/titleinfo/1480459,jung_only,,,,,,,,,
1740,"Fictuld, Hermann",Der längst gewünschte und versprochene chymisch-philosophische Probier-Stein,1655003,https://www.e-rara.ch/content/titleinfo/1655003,in_bph,21,8021,"Fictuld, Hermann",Der längst gewünschte und versprochene chymisch-philosophische Probier-Stein,1740,Frankfurt  Leipzig,,"Blochberger, Michael",https://bph.sourcelibrary.org/catalog/8021
1741,"Maugin de Richebourg, Jean",Bibliothèque des philosophes chimiques,1386543,https://www.e-rara.ch/content/titleinfo/1386543,in_bph,15,1698,"Richebourg, Jean Maugin de",Bibliotheque des philosophes chimiques,1741,Parijs,,"Cailleau, Andre",https://bph.sourcelibrary.org/catalog/1698
1741,[s.n.],Bibliothèque des philosophes chimiques / Tome premier.,1386545,https://www.e-rara.ch/content/titleinfo/1386545,in_bph,9,1699,"[Salmon, William]",Bibliothèque des philosophes chimiques,1741,Paris,,"Cailleau, André",https://bph.sourcelibrary.org/catalog/1699
1741,[s.n.],Bibliothèque des philosophes chimiques / Tome second.,1387143,https://www.e-rara.ch/content/titleinfo/1387143,in_bph,9,1699,"[Salmon, William]",Bibliothèque des philosophes chimiques,1741,Paris,,"Cailleau, André",https://bph.sourcelibrary.org/catalog/1699
1741,[s.n.],Bibliothèque des philosophes chimiques / Tome troisième.,1387726,https://www.e-rara.ch/content/titleinfo/1387726,in_bph,9,1699,"[Salmon, William]",Bibliothèque des philosophes chimiques,1741,Paris,,"Cailleau, André",https://bph.sourcelibrary.org/catalog/1699
1741,"Starkey, George","Eirenaei Philalethae Erklärung der hermetisch poetischen Werke Herrn Georgii Riplaei : enthaltend die kläreste und fürtreflichste Entdeckung der verborgensten Geheimnisse der alten Philosophen, so bishero niemals öffentlich kund gemachet",1604995,https://www.e-rara.ch/content/titleinfo/1604995,jung_only,,,,,,,,,
1743,Origenes,Origenis opera omnia et quae eius nomine circumferuntur,2835281,https://www.e-rara.ch/content/titleinfo/2835281,jung_only,,,,,,,,,
1743,[s.n.],Origenis opera omnia et quae eius nomine circumferuntur / Tomus primus.,2835283,https://www.e-rara.ch/content/titleinfo/2835283,jung_only,,,,,,,,,
1743,[s.n.],Origenis opera omnia et quae eius nomine circumferuntur / Tomus secundus.,2835828,https://www.e-rara.ch/content/titleinfo/2835828,jung_only,,,,,,,,,
1743,[s.n.],Origenis opera omnia et quae eius nomine circumferuntur / Tomus tertius.,2836526,https://www.e-rara.ch/content/titleinfo/2836526,jung_only,,,,,,,,,
1744,[s.n.],Histoire de la philosophie hermétique : accompagnée d'un catalogue raisonné des écrivains de cette science ...,1831694,https://www.e-rara.ch/content/titleinfo/1831694,in_bph,8,6638,"[Lenglet Dufresnoy, Nicolas]",Histoire de la philosophie hermetique,1742,Paris,,Coustelier,https://bph.sourcelibrary.org/catalog/6638
1744,[s.n.],Histoire de la philosophie hermétique : accompagnée d'un catalogue raisonné des écrivains de cette science ... / 1,1831696,https://www.e-rara.ch/content/titleinfo/1831696,in_bph,8,6638,"[Lenglet Dufresnoy, Nicolas]",Histoire de la philosophie hermetique,1742,Paris,,Coustelier,https://bph.sourcelibrary.org/catalog/6638
1744,[s.n.],Histoire de la philosophie hermétique : accompagnée d'un catalogue raisonné des écrivains de cette science ... / 2,1832242,https://www.e-rara.ch/content/titleinfo/1832242,in_bph,8,6638,"[Lenglet Dufresnoy, Nicolas]",Histoire de la philosophie hermetique,1742,Paris,,Coustelier,https://bph.sourcelibrary.org/catalog/6638
1744,[s.n.],Histoire de la philosophie hermétique : accompagnée d'un catalogue raisonné des écrivains de cette science ... / 3,1832773,https://www.e-rara.ch/content/titleinfo/1832773,in_bph,8,6638,"[Lenglet Dufresnoy, Nicolas]",Histoire de la philosophie hermetique,1742,Paris,,Coustelier,https://bph.sourcelibrary.org/catalog/6638
1745,[s.n.],An  Enquiry into the Nature of the Human Soul : wherein the Immateriality of the Soul is evinced from the Principles of Reason and Philosophy,1606981,https://www.e-rara.ch/content/titleinfo/1606981,jung_only,,,,,,,,,
1745,[s.n.],An  Enquiry into the Nature of the Human Soul : wherein the Immateriality of the Soul is evinced from the Principles of Reason and Philosophy / Volume I.,1606983,https://www.e-rara.ch/content/titleinfo/1606983,jung_only,,,,,,,,,
1745,[s.n.],An  Enquiry into the Nature of the Human Soul : wherein the Immateriality of the Soul is evinced from the Principles of Reason and Philosophy / Volume II.,1607437,https://www.e-rara.ch/content/titleinfo/1607437,jung_only,,,,,,,,,
1745,"Sonnenfels, Alois von","Splendor lucis, oder Glantz des Lichts, pars I : enthaltend eine kurtze physico-cabalistische Auslegung des grösten Natur-Geheimnuss : insgemein lapis philosophorum genannt",2574819,https://www.e-rara.ch/content/titleinfo/2574819,jung_only,,,,,,,,,
1746,Bernardus,"Des  Herrn Bernhardi, Grafen von der Marck und Tervis chymische Schrifften von dem gebenedeyten Stein der Weisen",2574308,https://www.e-rara.ch/content/titleinfo/2574308,jung_only,,,,,,,,,
1748,"Schlierbach, Johann Jakob","Johann Jacob Schlierbachs ... practischer Versuch und Vorstellung, vom Nutzen und Schaden des Aderlassens ...",2092629,https://www.e-rara.ch/content/titleinfo/2092629,jung_only,,,,,,,,,
1749,"Fictuld, Hermann","Azoth et ignis, das ist, das wahre elementarische Wasser und Feuer, oder Mercurius philosophorum ... : Aureum vellus oder goldenes Vliess, was dasselbe sey, sowohl in seinem Ursprunge, als erhabenen Zustande ...",1654349,https://www.e-rara.ch/content/titleinfo/1654349,in_bph,27,1323,"Fictuld, Hermann","Azoth et Ignis, Das ist, das wahre elementarische Wasser und Feuer. Aureum vellus  oder goldenes Vliess",1749,Cahla|Leipzig,"Schreiber, Georg Friedrich","Blochberger, Michael",https://bph.sourcelibrary.org/catalog/1323
1751,"Lenglet Du Fresnoy, Nicolas","Traité historique et dogmatique sur les apparitions, les visions &amp; les révélations particulières : avec des observations sur les dissertations du R. P. Dom Calmet ... sur les apparitions et les revenans",1932283,https://www.e-rara.ch/content/titleinfo/1932283,jung_only,,,,,,,,,
1751,[s.n.],"Traité historique et dogmatique sur les apparitions, les visions &amp; les révélations particulières : avec des observations sur les dissertations du R. P. Dom Calmet ... sur les apparitions et les revenans / Tome premier.",1932286,https://www.e-rara.ch/content/titleinfo/1932286,jung_only,,,,,,,,,
1751,[s.n.],"Traité historique et dogmatique sur les apparitions, les visions &amp; les révélations particulières : avec des observations sur les dissertations du R. P. Dom Calmet ... sur les apparitions et les revenans / Tome second.",1932752,https://www.e-rara.ch/content/titleinfo/1932752,jung_only,,,,,,,,,
1751,N.,Des  berühmten Philosophi Nicolai Flamelli chymische Werke : als Das güldene Kleinod der hieroglyphischen Figuren ; Das Kleinod der Philosophiae ; Summarium philosophicum ; Die grosse Erklärung des Steins der Weisen zur Verwandelung aller Metallen ; Schatz der Philosophiae,1999061,https://www.e-rara.ch/content/titleinfo/1999061,jung_only,,,,,,,,,
1752,L.C.S,"Hermaphroditisches Sonn- und Monds-Kind, das ist des Sohns deren Philosophen natürlich-übernatürliche Gebährung, Zerstöhrung und Regenerirung oder vorgestellte Theorie und Practic den Stein der Weissen zu suchen und zu machen ...",1811677,https://www.e-rara.ch/content/titleinfo/1811677,in_bph,7,6399,"[Brunnhofer, Johann Augustin]",Hermaphroditisches Sonn- und Monds-Kind,1752,Mainz,"Bayer, Elias Peter","Krebs, Johann Friedrich",https://bph.sourcelibrary.org/catalog/6399
1752,"Aubin, Nicolas",Histoire des diables de Loudun ou de la possession des religieuses ursulines et de la condamnation et du suplice d'Urbain Grandier ...,1833247,https://www.e-rara.ch/content/titleinfo/1833247,jung_only,,,,,,,,,
1754,"Fictuld, Hermann",Hermann Fictulds Abhandlung von der Alchymie und derselben Gewissheit,1653360,https://www.e-rara.ch/content/titleinfo/1653360,in_bph,19,65,"Fictuld, Hermann","Hermann Fictulds Abhandlung von der Alchymie, und derselben Gewissheit",1754,Erlangen,,,https://bph.sourcelibrary.org/catalog/65
1754,[s.n.],Curieuse und ganz neue Art zu Punctiren,3263194,https://www.e-rara.ch/content/titleinfo/3263194,jung_only,,,,,,,,,
1757,[s.n.],Eines scharfsinnigen Chymici hinterlassene Gedanken von Verbesserung der Metallen oder naturgegründete und experimentirte Metallurgie,1999381,https://www.e-rara.ch/content/titleinfo/1999381,in_bph,13,12686,anonymous,Eines scharfsinnigen Chymici hinterlassene Gedanken,1757,Hermannstadt|Nuremberg,,"Bauer, Georg",https://bph.sourcelibrary.org/catalog/12686
1757,"Stoiber, Ubald","Armamentarium ecclesiasticum : complectens arma spiritualia fortissima ad insultus diabolicos elidendos, &amp; feliciter superandos ... pars prima [- secunda]",2282411,https://www.e-rara.ch/content/titleinfo/2282411,jung_only,,,,,,,,,
1758,[s.n.],"Les  fables egyptiennes et grecques dévoilées &amp; réduites au même principe, avec une explication des hiéroglyphes, et de la guerre de Troye / Tome premier.",2206662,https://www.e-rara.ch/content/titleinfo/2206662,in_bph,9,4792,"Pernety, Antoine-Joseph",Les fables égyptiennes et grecques,1758,Paris,,Bauche,https://bph.sourcelibrary.org/catalog/4792
1758,"Krüger, Johann Gottlob",D. Joh. Gottlob Krügers Träume,1914274,https://www.e-rara.ch/content/titleinfo/1914274,jung_only,,,,,,,,,
1758,"Pernety, Antoine Joseph","Les  fables egyptiennes et grecques dévoilées &amp; réduites au même principe, avec une explication des hiéroglyphes, et de la guerre de Troye",2092966,https://www.e-rara.ch/content/titleinfo/2092966,in_bph,15,4792,"Pernety, Antoine-Joseph",Les fables égyptiennes et grecques,1758,Paris,,Bauche,https://bph.sourcelibrary.org/catalog/4792
1758,"Pernety, Antoine Joseph","Dictionnaire mytho-hermétique, dans lequel on trouve les allégories fabuleuses des poètes, les métaphores, les énigmes et les termes barbares des philosophes hermétiques expliqués",2093584,https://www.e-rara.ch/content/titleinfo/2093584,in_bph,15,3617,"Pernety, Antoine-Joseph",Dictionnaire mytho-hermétique,1758,Paris,,Bauche,https://bph.sourcelibrary.org/catalog/3617
1758,[s.n.],"Les  fables egyptiennes et grecques dévoilées &amp; réduites au même principe, avec une explication des hiéroglyphes, et de la guerre de Troye / Tome second.",2206664,https://www.e-rara.ch/content/titleinfo/2206664,in_bph,9,4792,"Pernety, Antoine-Joseph",Les fables égyptiennes et grecques,1758,Paris,,Bauche,https://bph.sourcelibrary.org/catalog/4792
1760,"Gervasius, Julius","R. Abrahami Eleazaris uraltes chymisches Werk, welches ehedessen von dem Autore theils in lateinischer und arabischer, theils auch in chaldäischer und syrischer Sprache geschrieben, nachmals von einem Anonymo in unsere deutsche Muttersprache übersetzet, nun aber nebst zugehörigen Kupfern, Figuren, Gefässen, Oefen, einer kurzen Vorrede, nöthigen Registern, wie auch beygefügtem Schlüssel derer in selbigem vorkommenden fremden Wörter ... zum öffentlichen Druck befördert worden",1476039,https://www.e-rara.ch/content/titleinfo/1476039,jung_only,,,,,,,,,
1762,"Oetinger, Friedrich Christoph",Die Philosophie der Alten wiederkommend in der güldenen Zeit : worinnen von den unsichtbaren Anfängen des spiritus rectoris oder bildenden Geists in den Pflanzen ... gehandelt wird,1997066,https://www.e-rara.ch/content/titleinfo/1997066,jung_only,,,,,,,,,
1762,"Walch, Christian Wilhelm Franz","Christian Wilhelm Franz Walchs ... Entwurf einer vollständigen Historie der Kezerein, Spaltungen und Religionsstreitigkeiten, bis auf die Zeiten der Reformation. Erster [- sechster] Theil",2575066,https://www.e-rara.ch/content/titleinfo/2575066,jung_only,,,,,,,,,
1762,[s.n.],"Christian Wilhelm Franz Walchs ... Entwurf einer vollständigen Historie der Kezerein, Spaltungen und Religionsstreitigkeiten, bis auf die Zeiten der Reformation. Erster [- sechster] Theil / Erster Theil.",2575068,https://www.e-rara.ch/content/titleinfo/2575068,jung_only,,,,,,,,,
1762,[s.n.],"Christian Wilhelm Franz Walchs ... Entwurf einer vollständigen Historie der Kezerein, Spaltungen und Religionsstreitigkeiten, bis auf die Zeiten der Reformation. Erster [- sechster] Theil / Zweiter Theil.",2575920,https://www.e-rara.ch/content/titleinfo/2575920,jung_only,,,,,,,,,
1762,[s.n.],"Christian Wilhelm Franz Walchs ... Entwurf einer vollständigen Historie der Kezerein, Spaltungen und Religionsstreitigkeiten, bis auf die Zeiten der Reformation. Erster [- sechster] Theil / Dritter Theil.",2576642,https://www.e-rara.ch/content/titleinfo/2576642,jung_only,,,,,,,,,
1762,[s.n.],"Christian Wilhelm Franz Walchs ... Entwurf einer vollständigen Historie der Kezerein, Spaltungen und Religionsstreitigkeiten, bis auf die Zeiten der Reformation. Erster [- sechster] Theil / Vierter Theil.",2577372,https://www.e-rara.ch/content/titleinfo/2577372,jung_only,,,,,,,,,
1762,[s.n.],"Christian Wilhelm Franz Walchs ... Entwurf einer vollständigen Historie der Kezerein, Spaltungen und Religionsstreitigkeiten, bis auf die Zeiten der Reformation. Erster [- sechster] Theil / Fünfter Theil.",2578238,https://www.e-rara.ch/content/titleinfo/2578238,jung_only,,,,,,,,,
1762,[s.n.],"Christian Wilhelm Franz Walchs ... Entwurf einer vollständigen Historie der Kezerein, Spaltungen und Religionsstreitigkeiten, bis auf die Zeiten der Reformation. Erster [- sechster] Theil / Sechster Theil.",2579200,https://www.e-rara.ch/content/titleinfo/2579200,jung_only,,,,,,,,,
1763,"Lupius, Jakob","Jakob Lupius ... Grosses und sonderbares Traumbuch, darinnen die nächtlichen Gesichte und Träume der Menschen nicht allein nach den Grundsätzen der uralten berühmten Araber, Egyptier, und anderer Rabbinen deutlich erkläret und ausgeleget, sondern auch mit den fleissigen und langwierigen Observationen des Apomasaris, Cardani, Artemidori, Serenii und anderer grossen Weltweisen bestätiget worden",3262927,https://www.e-rara.ch/content/titleinfo/3262927,jung_only,,,,,,,,,
1766,"Jugel, Johann Gottfried","Johann Gottfried Jugels natürliche Berg-Schmelz- und Figier-Kunst, in drey Theilen abgefasset, deren I. Theil von der Natur aller wesentlichen Kräfte des mineralischen Reichs, der II. von dem Bergwesen und der Beschaffenheit der Metalle und Mineralien, der III. aber, wie dieselben untersuchet, ihrer Natur gemäss geröstet und geschmelzet werden sollen, handelt",1853752,https://www.e-rara.ch/content/titleinfo/1853752,jung_only,,,,,,,,,
1766,"Richard, Jérôme",La  théorie des songes,2102482,https://www.e-rara.ch/content/titleinfo/2102482,jung_only,,,,,,,,,
1770,[s.n.],"Das  Geheimniss der hermetischen Philosophie, in welchem die Verborgenheit der Natur und der Kunst, die Materie und Weise zu würken betreffende, vom Steine der Weisen, durch gewisse Regeln ordentlich geoffenbaret wird",1652796,https://www.e-rara.ch/content/titleinfo/1652796,in_bph,9,5290,anonymous,Das Geheimniss der hermetischen Philosophie,1770,Frankfurt|Leipzig,,Fleischerische Buchhandlung,https://bph.sourcelibrary.org/catalog/5290
1770,"Oetinger, Friedrich Christoph","Das  Geheimniss von dem Salz, als dem edelsten Wesen der höchsten Wohlthat Gottes in dem Reich der Natur ...",1654166,https://www.e-rara.ch/content/titleinfo/1654166,in_bph,5,5284,anonymous,Das Geheimniss von dem Salz,1770,n.p.,,n.n.,https://bph.sourcelibrary.org/catalog/5284
1773,"Pufendorf, Friedrich Esaias von",Friderici Esaiae a Pufendorf religio gentium arcana,2100640,https://www.e-rara.ch/content/titleinfo/2100640,jung_only,,,,,,,,,
1778,Apuleius,Lucii Apuleii ... Opera,1557940,https://www.e-rara.ch/content/titleinfo/1557940,jung_only,,,,,,,,,
1778,[s.n.],Lucii Apuleii ... Opera / Tomus I.,1557942,https://www.e-rara.ch/content/titleinfo/1557942,jung_only,,,,,,,,,
1778,[s.n.],Lucii Apuleii ... Opera / Tomus II.,1558300,https://www.e-rara.ch/content/titleinfo/1558300,jung_only,,,,,,,,,
1780,"Erasmus, Desiderius",Lob der Narrheit,1683295,https://www.e-rara.ch/content/titleinfo/1683295,jung_only,,,,,,,,,
1782,"Birkholz, Adam Michael",Der  Compass der Weisen ...,1558622,https://www.e-rara.ch/content/titleinfo/1558622,in_bph,7,3028,"[Jolyfief, Augustin Anton Pocquieres de]","Der Compass der Weisen, von einem Mitverwandten der innern Verfassung der ächten und rechten Freymäurerey beschrieben",1782,Berlin,,"Maurer, Friedrich",https://bph.sourcelibrary.org/catalog/3028
1783,"Indagine, I. L. von",Philosophisch- und physikalischer Zeitvertreib in einigen sonderbaren Materien ...,1761325,https://www.e-rara.ch/content/titleinfo/1761325,jung_only,,,,,,,,,
1784,[s.n.],Von den Träumen und Nachtwandlern,1830945,https://www.e-rara.ch/content/titleinfo/1830945,jung_only,,,,,,,,,
1784,"Nieupoort, Guillaume Henri",Ge. Henr. Nievpoort ... Rituum qui olim apud Romanos obtinuerunt succincta explicatio ad intelligentiam veterum auctorum facili methodo conscripta : accedunt ... Ioanne Matthiae Gesneri prolusio. atque Caroli Ferdinandi Hommelii de tribunali praetoris liber singularis,3304392,https://www.e-rara.ch/content/titleinfo/3304392,jung_only,,,,,,,,,
1786,"Guillemain de Saint-Victor, Louis",Recueil précieux de la maçonnerie adonhiramite ...,3178659,https://www.e-rara.ch/content/titleinfo/3178659,in_bph,19,18471,"[Guillemain de Saint-Victor, Louis]",Recueil précieux de la maçonnerie adonhiramite,1786,"[Paris]  ""Philadelphie""",,Philarethe,https://bph.sourcelibrary.org/catalog/18471
1792,"Wilhelm, Gottlieb Tobias",Unterhaltungen aus der Naturgeschichte,2653452,https://www.e-rara.ch/content/titleinfo/2653452,jung_only,,,,,,,,,
1792,[s.n.],Unterhaltungen aus der Naturgeschichte / [Textband.],2623925,https://www.e-rara.ch/content/titleinfo/2623925,jung_only,,,,,,,,,
1792,[s.n.],Unterhaltungen aus der Naturgeschichte / [Tafelband.],2624281,https://www.e-rara.ch/content/titleinfo/2624281,jung_only,,,,,,,,,
1794,"Wilhelm, Gottlieb Tobias",Unterhaltungen aus der Naturgeschichte / 3 Die  Amphibien,2623923,https://www.e-rara.ch/content/titleinfo/2623923,jung_only,,,,,,,,,
1796,[s.n.],"Der  Todten-Tantz, wie derselbe in der weitberühmten Stadt Basel, als ein Spiegel menschlicher Beschaffenheit, ganz künstlich mit lebendigen Farben gemahlet, nicht ohne nützliche Verwunderung zu sehen ist",2216450,https://www.e-rara.ch/content/titleinfo/2216450,jung_only,,,,,,,,,
1799,[s.n.],"Gallerie der neuen Propheten, apokalyptischen Träumer, Geisterseher und Revolutionsprediger : ein Beytrag zur Geschichte der menschlichen Narrheit",1605827,https://www.e-rara.ch/content/titleinfo/1605827,jung_only,,,,,,,,,
1920,"Atwood, Mary Anne",A  Suggestive Inquiry into the Hermetic Mystery : with a Dissertation on the more Celebrated of the Alchemical Philosophers ...,3260134,https://www.e-rara.ch/content/titleinfo/3260134,in_bph,25,13799,"Atwood, Mary Anne",A suggestive inquiry into the hermetic mystery with a dissertation on the more celebrated of the alchemical philosophers being an attempt towards the recovery of the ancient experiment of nature,1920,Belfast,,,https://bph.sourcelibrary.org/catalog/13799
,[s.n.],"Historische Wunder-Beschreibung von der sogenannten schönen Melusina, Königs Helmas in Albanien Tochter, welche eine Sirene und Meer-Wunder gewesen, und ihrer Hervorkunft aus dem in Frankreich gelegenen Berg Adelon, auch was sich allda sehr seltsam und merkwürdiges mit ihr zugetragen",2282207,https://www.e-rara.ch/content/titleinfo/2282207,jung_only,,,,,,,,,
