book_id,title,language,read_count,pages_total,ocr_pages,old_model_pages,new_model_pages,translated_pages,needs_reocr,needs_retranslate,old_models,url
6953dd6777f38f6761be7932,"Meister Eckhart and His Disciples - Unpublished Texts",German,4,204,183,173,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953dd6777f38f6761be7932
023f2b73-5a9f-4ada-92c2-258a408d89c2,"History of the Holy Barlaam the Hermit and Josaphat the King of India's Son",German,7,170,170,170,0,170,yes,yes,"gemini",https://sourcelibrary.org/book/023f2b73-5a9f-4ada-92c2-258a408d89c2
69520773ab34727b1f043c4d,"Steganography: The Art of Secret Writing",Latin,0,168,168,168,0,168,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/69520773ab34727b1f043c4d
6909ba43cf28baa1b4caf455,"Two Books of the Introduction to the Controversies with the Jews",Latin,3,167,167,167,0,167,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909ba43cf28baa1b4caf455
6909aba7cf28baa1b4caef69,"Four Volumes of Divine and Human Marvels",Latin,0,165,165,165,0,98,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909aba7cf28baa1b4caef69
6909e609cf28baa1b4cb0705,"The Power of Children in Recent Times",German,0,164,164,164,0,100,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909e609cf28baa1b4cb0705
6909cae5cf28baa1b4cafca7,"An Attempt at a History of Arianism",German,0,164,164,164,0,100,yes,yes,"mistral; gemini-2.5-flash",https://sourcelibrary.org/book/6909cae5cf28baa1b4cafca7
24285aea-eed6-43e9-8a49-ecc9442f46f5,"Serlio: Regole generali (1540 Venice)",Italian,0,160,160,159,1,159,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/24285aea-eed6-43e9-8a49-ecc9442f46f5
6952306eab34727b1f0446ea,"The Secret of Secrets to Alexander the Great",Latin,0,153,153,148,5,152,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6952306eab34727b1f0446ea
6953aeae77f38f6761bd8524,"Demotic Magical Papyrus of London and Leiden Vol. 3",Demotic,0,172,157,147,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953aeae77f38f6761bd8524
6909cd99cf28baa1b4cafdf1,"Four Little Treatises",German,0,147,147,147,0,100,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909cd99cf28baa1b4cafdf1
69520ee0ab34727b1f044285,"Picatrix: The Goal of the Wise",Latin,0,144,144,144,0,143,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/69520ee0ab34727b1f044285
6909a8c1cf28baa1b4caee49,"Echo of the Fraternity; highly enlightened by God; of the laudable Order of the R.C.",German,0,143,143,143,0,100,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909a8c1cf28baa1b4caee49
690986dccf28baa1b4cae0e3,"New Chemical Light",Latin,12,209,209,139,70,209,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/690986dccf28baa1b4cae0e3
6867c208aadfee9e955ec955,"Astronomical and Astrological Works",German,7,135,135,135,0,135,yes,yes,"gemini-2.0-flash; gemini",https://sourcelibrary.org/book/6867c208aadfee9e955ec955
785e0f79-eb56-49f6-9c47-b75c8e859159,"On Presages; Divination; and Astrological Fragments",Latin,5,134,134,134,0,134,yes,yes,"gemini",https://sourcelibrary.org/book/785e0f79-eb56-49f6-9c47-b75c8e859159
6909850fcf28baa1b4cadfd5,"On presages; prophecies; and divinations. Also astronomical and astrological fragments.",Latin,0,134,134,133,1,134,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909850fcf28baa1b4cadfd5
6909b22fcf28baa1b4caf185,"Pious Philosophy",Latin,0,130,130,130,0,100,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909b22fcf28baa1b4caf185
694b3b5b58a47807cc735dce,"On the Revolutions of the Celestial Spheres",Latin,10,412,307,129,178,209,yes,yes,"gemini-2.0-flash",https://sourcelibrary.org/book/694b3b5b58a47807cc735dce
68fb0b2712055a03a58d3193,"The Excellent Book on the Unity of the Church",Latin,2,127,127,127,0,127,yes,yes,"mistral",https://sourcelibrary.org/book/68fb0b2712055a03a58d3193
695258b9ab34727b1f045731,"The Tree of Faith; or The Tree of Life",English,0,126,126,126,0,126,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/695258b9ab34727b1f045731
367f9f0d-b6af-4ed6-895f-3d90f0df3715,"Kepler: Dioptrice (1611 First Edition)",Latin,0,126,126,126,0,126,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/367f9f0d-b6af-4ed6-895f-3d90f0df3715
6953115277f38f6761bcc51b,"Odes of Solomon (Syriac)",Syriac,3,263,135,125,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953115277f38f6761bcc51b
6953c86e77f38f6761bdc3b8,"Lives of Alchemystical Philosophers",English,0,332,135,125,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953c86e77f38f6761bdc3b8
40124cb0-8498-477f-be31-bc2cd8ab4375,"Manly Palmer Hall Collection of Alchemical Manuscripts",Latin/German/English,1,146,146,118,28,146,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/40124cb0-8498-477f-be31-bc2cd8ab4375
694f8f18077e0c701da643b2,"Sphaera Mundi (1482 Ratdolt Edition)",Latin,0,132,132,116,16,98,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/694f8f18077e0c701da643b2
6867bf5a009d20a23245ac0d,"The Book of Meteors; Fourth Book of Paramirum on the Matrix",German,3,113,113,113,0,113,yes,yes,"gemini; mistral",https://sourcelibrary.org/book/6867bf5a009d20a23245ac0d
69522fffab34727b1f044636,"The Book of the Lover and the Beloved (Blanquerna)",Catalan,0,110,110,110,0,110,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/69522fffab34727b1f044636
69520c46ab34727b1f044141,"Atalanta Fleeing: New Chemical Emblems of the Secrets of Nature",Latin,27,229,229,109,120,229,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/69520c46ab34727b1f044141
694e7c5146953358dafc3867,"A new and accurate edition of Comenius's Vestibulum. So adorned with the consent of the distinguished philosophical faculty in the royal academy that a Polish translation by the reverend; excellent; and most learned man; Mr. Christoph Liebruder; pastor of the Polish Church in Königsberg; has been added through his care and labor; and through the diligence of the rectors of the Königsberg schools; all the themes are added to the text opposite their primary attributes.",Latin,11,226,226,105,121,226,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/694e7c5146953358dafc3867
690c3840e0787282ad59386d,"Silence after the clamors; that is; Apology and Responsibility",German,0,101,101,101,0,93,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/690c3840e0787282ad59386d
6953dd7177f38f6761be7c2b,"Mystics of the Renaissance - Eckhart; Tauler; Paracelsus; Boehme; Bruno",German-English,9,306,306,100,205,306,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6953dd7177f38f6761be7c2b
6909d208cf28baa1b4cb003b,"The Lover of Truth Illustrated",Latin,0,99,99,99,0,95,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909d208cf28baa1b4cb003b
6953b59b77f38f6761bd990c,"Bodleian Library MS. Arab. c. 90",Arabic,0,99,99,98,1,99,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6953b59b77f38f6761bd990c
6909bda4cf28baa1b4caf5dd,"Spiritual Pastimes of the Christian Day; or Weighty Observations of the Believers",Dutch,0,95,95,94,1,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6909bda4cf28baa1b4caf5dd
694f49d3f9b1ecc07965e424,"On the Revolutions of the Heavenly Spheres (1543 First Edition)",Latin,3,422,422,93,329,422,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/694f49d3f9b1ecc07965e424
d850a255-4633-43d5-8383-7c67a7e55144,"Incipit: From a certain manuscript of the Philosopher R.C.",Latin,2,91,91,91,0,91,yes,yes,"gemini",https://sourcelibrary.org/book/d850a255-4633-43d5-8383-7c67a7e55144
dbdc472a-b39f-4005-abb4-654428f7bf61,"Curious Physics",German,3,90,90,90,0,90,yes,yes,"gemini",https://sourcelibrary.org/book/dbdc472a-b39f-4005-abb4-654428f7bf61
6de72244-de19-430f-803b-730baec31ca6,"King James: Daemonologie (1597 First Edition)",English,4,91,91,89,2,89,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6de72244-de19-430f-803b-730baec31ca6
6955841e57e3b773024f8d2a,"The Triads of Ireland (Trecheng Breth Féne)",English,0,81,81,81,0,81,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6955841e57e3b773024f8d2a
6909d388cf28baa1b4cb0103,"Raphael Explaining the Art of Medicine",Latin,1,80,80,80,0,80,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909d388cf28baa1b4cb0103
fec0b295-0795-440f-a467-434e17ba2a8e,"Essence of Pomegranates",Hebrew,5,79,79,79,0,79,yes,yes,"gemini",https://sourcelibrary.org/book/fec0b295-0795-440f-a467-434e17ba2a8e
4f4ff6f9-f0bd-4307-910c-65da7c36c0ef,"Pansophiae Diatyposis (1645 Elzevier)",Latin,13,216,158,78,80,148,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/4f4ff6f9-f0bd-4307-910c-65da7c36c0ef
6909b0a0cf28baa1b4caf0e9,"Behold the Man",German,0,77,77,77,0,77,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909b0a0cf28baa1b4caf0e9
6953dd9a77f38f6761be80f5,"Ruysbroeck and the Mystics - With Selections",Dutch-English,1,169,86,76,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953dd9a77f38f6761be80f5
6953c88077f38f6761bdd8d1,"Transcendental Magic: Its Doctrine and Ritual",English,1,448,83,73,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953c88077f38f6761bdd8d1
6953a88577f38f6761bd1883,"France; Paris; Musée Arménien de France; fonds principal; Ms. 63 (intégral)",Armenian,1,75,75,73,2,75,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6953a88577f38f6761bd1883
c1eb9995-02e3-45b3-afa1-c0a52fd5b646,"Practical Geometry",French,2,73,73,73,0,73,yes,yes,"mistral",https://sourcelibrary.org/book/c1eb9995-02e3-45b3-afa1-c0a52fd5b646
6909d4a7cf28baa1b4cb01a5,"Telescope of Zoroaster; or the key to the great divinatory cabala of the magi",French,3,97,97,72,25,97,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909d4a7cf28baa1b4cb01a5
6949af986ef4a68b726b7fa9,"Ten Books on Architecture",Latin,18,480,423,69,354,290,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6949af986ef4a68b726b7fa9
3df15003-6bc5-4bec-931c-9ecb7386fc85,"Sidereus Nuncius (1610 Venice)",Latin,7,72,72,69,3,72,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/3df15003-6bc5-4bec-931c-9ecb7386fc85
6952306aab34727b1f0446a5,"The Secret of Secrets (Manuscript)",Latin,0,68,68,68,0,68,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6952306aab34727b1f0446a5
6952722eab34727b1f04805e,"Veritatis Proscenium (Response to Kepler)",Latin,0,66,66,66,0,66,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6952722eab34727b1f04805e
6952727dab34727b1f0485f2,"Apologia Adversus Fludd (Defense Against Fludd)",Latin,0,66,66,65,1,66,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6952727dab34727b1f0485f2
69525858ab34727b1f0450cf,"Aula Lucis; or The House of Light",English,1,94,94,64,30,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/69525858ab34727b1f0450cf
68679f27fc518f6dbf334eb6,"Know Thyself; O Man: Astrology Theologized",German,3,65,65,63,2,65,yes,yes,"mistral; gemini; gemini-2.0-flash",https://sourcelibrary.org/book/68679f27fc518f6dbf334eb6
69099eb5cf28baa1b4caeb37,"The Strife of Love in a Dream; or the Discourse of the Dream of Poliphilo",French,5,338,338,62,276,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/69099eb5cf28baa1b4caeb37
6909eb1acf28baa1b4cb0943,"Essay on the Sacred Fire and on the Vestals",French,0,63,63,62,1,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6909eb1acf28baa1b4cb0943
690c27e6e0787282ad593281,"The Teachings of the Rosicrucians from the 16th and 17th Century. Or a simple ABC booklet for young students",German,0,61,61,61,0,57,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/690c27e6e0787282ad593281
6911cffa8cb6d2ae494a1091,"General and Reasoned Plan of the various objects...which compose...the Primitive World",French,0,58,58,58,0,55,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6911cffa8cb6d2ae494a1091
695289c1ab34727b1f04dd68,"Comfortable words for Christ's lovers: being the visions and voices vouchsafed to Lady Julian",English,0,142,57,57,0,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/695289c1ab34727b1f04dd68
6952dacd77f38f6761bc7016,"The Highest Good: A Rosicrucian Apology",Latin,2,55,55,55,0,55,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6952dacd77f38f6761bc7016
6909c9d0cf28baa1b4cafc1b,"Mature Philosophy; or a Detailed Philosophical Treatise",German,0,53,53,53,0,52,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909c9d0cf28baa1b4cafc1b
6909e93dcf28baa1b4cb084f,"The Adventures of the Unknown Philosopher in the Search for and Invention of the Philosopher's Stone",French,0,121,118,50,68,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6909e93dcf28baa1b4cb084f
adafa75d-5a67-4f24-a519-c078f4fa4f23,"Dürer: Human Proportion (1528 First Edition)",German,0,246,246,50,196,246,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/adafa75d-5a67-4f24-a519-c078f4fa4f23
69540d5d790862145d7de805,"De Voluptate",Latin,5,374,59,49,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/69540d5d790862145d7de805
6992cbd3018b80967354b406,"Ueber das höchste Gut",German,0,74,74,48,26,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6992cbd3018b80967354b406
6867ad0f009d20a23245abad,"Brief Instruction in Geomancy",German,4,47,47,47,0,47,yes,yes,"gemini",https://sourcelibrary.org/book/6867ad0f009d20a23245abad
c6d1eed0-e05a-4bb3-b7fe-e75f94ba4f07,"Sendivogius: Novum Lumen Chymicum (1611)",Latin,1,74,74,46,28,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/c6d1eed0-e05a-4bb3-b7fe-e75f94ba4f07
6867c831aadfee9e955ecc6a,"Introduction to Primitive Cabalistic Science",German,40,250,250,46,204,250,yes,yes,"gemini-2.0-flash",https://sourcelibrary.org/book/6867c831aadfee9e955ecc6a
6953dd9477f38f6761be7f76,"Ruysbroeck the Admirable",English,0,382,54,44,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953dd9477f38f6761be7f76
2948183e-2c47-43dc-b7b9-a466f93a869c,"Cusanus: De Vera Sapientia (1486-1488)",Latin,0,44,44,44,0,44,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/2948183e-2c47-43dc-b7b9-a466f93a869c
69520de1ab34727b1f044227,"Celestial Hierarchy / Divine Names (Ficino)",Latin,0,142,42,42,0,42,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/69520de1ab34727b1f044227
695363e177f38f6761bce4f6,"Alchemy and Other Chemical Achievements of the Ancient Orient",English,0,158,51,41,10,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/695363e177f38f6761bce4f6
69527376ab34727b1f04948a,"Magnes sive De Arte Magnetica",Latin,0,1062,48,38,10,37,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/69527376ab34727b1f04948a
6953c9cb77f38f6761bdf149,"Formative Elements of Japanese Buddhism",English,0,38,38,38,0,38,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6953c9cb77f38f6761bdf149
6867aa3e009d20a23245ab41,"Detailed Report on the Use of the Physico-Astrological Instrument",German,7,37,37,36,0,37,yes,yes,"gemini; gemini-2.0-flash",https://sourcelibrary.org/book/6867aa3e009d20a23245ab41
6952723fab34727b1f04810e,"Integrum Morborum Mysterium (Medical Mysteries)",Latin,0,1053,43,33,10,32,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6952723fab34727b1f04810e
6991eab32f801130a473e170,"Codex Trivulzianus",Italian,0,330,306,33,273,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6991eab32f801130a473e170
695273a7ab34727b1f04a708,"Oedipus Aegyptiacus Tomus III",Latin,0,645,645,30,615,28,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/695273a7ab34727b1f04a708
6952dbf977f38f6761bc7720,"Splendor Solis: The Splendour of the Sun",German,5,156,156,30,126,156,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6952dbf977f38f6761bc7720
6909c8ebcf28baa1b4cafbb7,"Fountain of Wisdom and Knowledge of Nature",German,5,30,30,30,0,30,yes,yes,"gemini-2.0-flash; gemini-2.5-flash",https://sourcelibrary.org/book/6909c8ebcf28baa1b4cafbb7
690c3284e0787282ad5936c1,"Characteristics of the True Rebirth and Renewal of the Spirit",German,0,29,29,29,0,29,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/690c3284e0787282ad5936c1
6867a87bfc518f6dbf33510a,"Supplement to Astrology and Detailed Explanation of the Five-Year Prognostic",German,3,29,29,29,0,29,yes,yes,"gemini",https://sourcelibrary.org/book/6867a87bfc518f6dbf33510a
6953a82777f38f6761bd0aad,"Commentary on the Apocalypse of John (Armenian)",Armenian,0,39,39,28,11,39,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6953a82777f38f6761bd0aad
6909bd18cf28baa1b4caf5a5,"The universal wisdom of Raymundo Lullio",Spanish,0,27,27,27,0,27,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909bd18cf28baa1b4caf5a5
694f3d6ebe37f451a5324e95,"Complete Hermetica (1505 Paris Edition)",Latin,1,184,184,25,159,92,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/694f3d6ebe37f451a5324e95
6991eb092f801130a473f058,"Trattato della pittura (Manzi luxury edition)",Italian,0,568,568,25,543,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6991eb092f801130a473f058
6909afeecf28baa1b4caf0b5,"The strange effects of faith. Fourth part",English,0,25,25,25,0,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6909afeecf28baa1b4caf0b5
e48a21de-4db2-4c94-a71a-e952b9fa5393,"Musurgia Universalis (Universal Music)",Latin,1,748,112,24,88,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/e48a21de-4db2-4c94-a71a-e952b9fa5393
69907f2cafd715da775bb707,"Deva Keralam (Chandrakala Nadi)",English,0,3110,3109,24,3085,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/69907f2cafd715da775bb707
695230c6ab34727b1f044784,"Corpus Hermeticum with Pneumatica and Ocellus Lucanus",Greek,20,284,284,24,260,284,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/695230c6ab34727b1f044784
694fd604435f95fd0c955916,"Cosmographia (Geography)",Latin,3,276,276,23,253,276,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/694fd604435f95fd0c955916
6909c3a3cf28baa1b4caf8f3,"The Birth of Christ",Dutch,0,23,23,23,0,22,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909c3a3cf28baa1b4caf8f3
69099983cf28baa1b4cae913,"A Wonderfully Beautiful Instruction on the Love of God",German,0,21,21,21,0,21,yes,yes,"mistral; gemini-2.5-flash",https://sourcelibrary.org/book/69099983cf28baa1b4cae913
695273a1ab34727b1f049baf,"Oedipus Aegyptiacus Tomus II",Latin,0,577,577,21,556,21,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/695273a1ab34727b1f049baf
698fb7926b95eeda7d2d3406,"Versuch die Metamorphose der Pflanzen zu erklären",German,0,100,100,20,80,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/698fb7926b95eeda7d2d3406
6953c81677f38f6761bdb4c6,"Yoga-System of Patanjali (Woods - Harvard)",Sanskrit,4,438,434,20,414,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6953c81677f38f6761bdb4c6
6909c96acf28baa1b4cafbf3,"Declaration on the 13th Chapter of the Apocalypse",Italian,0,19,19,19,0,17,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909c96acf28baa1b4cafbf3
6991e956efe0293c6e9e9f8f,"I manoscritti di Leonardo da Vinci",Italian,0,593,593,19,574,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6991e956efe0293c6e9e9f8f
699249f4a2d53df4853c1997,"The Origins of the Druze People and Religion",English,0,100,98,19,79,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/699249f4a2d53df4853c1997
6911cf678cb6d2ae494a1061,"The Book of Brightness",Hebrew,1,41,41,18,23,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6911cf678cb6d2ae494a1061
690c37e5e0787282ad593849,"Discovery of some secret dealings of the Jesuits",Dutch,0,17,17,17,0,17,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/690c37e5e0787282ad593849
6991dc5579a19ded6bdb4312,"That Which Is Seen and That Which Is Not Seen",French,0,38,38,15,23,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6991dc5579a19ded6bdb4312
69920be3e0a548a13d887575,"Rig-Veda-Sanhita (Vol. 4)",Sanskrit,0,1084,1084,12,1072,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/69920be3e0a548a13d887575
6955833b57e3b773024f816a,"Musical and Poetical Relicks of the Welsh Bards",English,0,92,92,12,80,92,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6955833b57e3b773024f816a
699209c4bed8f4b5ff5b2c6b,"Biblia Polyglotta Complutensis",Latin,0,3043,3040,12,3028,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/699209c4bed8f4b5ff5b2c6b
6909d1c8cf28baa1b4cb0023,"The Midnight Post Rider",German,0,11,11,11,0,10,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909d1c8cf28baa1b4cb0023
6955da86646474023271c520,"De Staticis Experimentis",Latin,0,85,85,11,74,0,yes,no,"gemini-2.5-flash",https://sourcelibrary.org/book/6955da86646474023271c520
6909bf03cf28baa1b4caf69d,"The Cemetery of Amboise",French,0,11,11,11,0,11,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6909bf03cf28baa1b4caf69d
6953c83377f38f6761bdbf5a,"Gheranda Samhita",Sanskrit,1,11,11,11,0,11,yes,yes,"gemini-2.5-flash",https://sourcelibrary.org/book/6953c83377f38f6761bdbf5a
